tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Date
131,34:54.2,37:05.5,3681,Grand St,40.71517768,-74.03768331,3275,Columbus Drive,40.7183552,-74.03891444,45255,Subscriber,1962,1,Apr-21
354,37:59.8,43:54.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3211,Newark Ave,40.72152515,-74.04630454,42277,Subscriber,1990,1,Apr-21
301,40:13.4,45:15.0,3213,Van Vorst Park,40.71848892,-74.04772663,3275,Columbus Drive,40.7183552,-74.03891444,42419,Customer,1970,0,Apr-21
390,45:55.8,52:26.1,3276,Marin Light Rail,40.71458404,-74.04281706,3192,Liberty Light Rail,40.7112423,-74.0557013,43352,Customer,1970,0,Apr-21
548,47:51.2,56:59.9,3273,Manila & 1st,40.72165072,-74.04288411,3199,Newport Pkwy,40.7287448,-74.0321082,28433,Customer,1970,0,Apr-21
435,48:33.4,55:49.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,42280,Customer,1970,0,Apr-21
373,59:49.1,06:02.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42343,Customer,1970,0,Apr-21
324,05:29.8,10:54.0,3212,Christ Hospital,40.73478582,-74.05044364,3210,Pershing Field,40.74267714,-74.05178863,43369,Customer,1970,0,Apr-21
513,05:55.0,14:28.0,3220,5 Corners Library,40.73496102,-74.05950308,3276,Marin Light Rail,40.71458404,-74.04281706,44398,Customer,1970,0,Apr-21
540,12:17.7,21:17.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.04630454,43352,Customer,1970,0,Apr-21
219,18:58.1,22:37.6,3211,Newark Ave,40.72152515,-74.04630454,3269,Brunswick & 6th,40.72601173,-74.05038893,42161,Subscriber,1990,1,Apr-21
165,21:51.3,24:36.6,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,31794,Customer,1970,0,Apr-21
502,22:23.7,30:45.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,44787,Customer,1970,0,Apr-21
457,23:56.6,31:33.9,3199,Newport Pkwy,40.7287448,-74.0321082,3270,Jersey & 6th St,40.72528911,-74.04557168,42452,Customer,1970,0,Apr-21
160,24:26.9,27:07.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,47258,Customer,1970,0,Apr-21
556,37:51.0,47:07.8,3267,Morris Canal,40.71241882,-74.03852552,3202,Newport PATH,40.7272235,-74.0337589,44380,Customer,1970,0,Apr-21
455,38:37.2,46:12.9,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,44398,Customer,1970,0,Apr-21
184,47:45.7,50:50.2,3211,Newark Ave,40.72152515,-74.04630454,3187,Warren St,40.7211236,-74.03805095,35159,Customer,1970,0,Apr-21
317,50:10.8,55:28.2,3210,Pershing Field,40.74267714,-74.05178863,3212,Christ Hospital,40.73478582,-74.05044364,39329,Customer,1970,0,Apr-21
340,50:24.4,56:05.0,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42890,Customer,1970,0,Apr-21
630,50:35.7,01:06.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3199,Newport Pkwy,40.7287448,-74.0321082,42452,Customer,1970,0,Apr-21
312,50:50.8,56:03.3,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,44398,Customer,1970,0,Apr-21
543,53:16.3,02:20.2,3275,Columbus Drive,40.7183552,-74.03891444,3639,Harborside,40.7192517,-74.034234,44381,Customer,1970,0,Apr-21
1429,56:27.8,20:17.7,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,44358,Customer,1970,0,Apr-21
438,57:55.2,05:13.8,3275,Columbus Drive,40.7183552,-74.03891444,3209,Brunswick St,40.7241765,-74.0506564,45255,Customer,1970,0,Apr-21
1217,00:47.4,21:05.0,3639,Harborside,40.7192517,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,42890,Customer,1970,0,Apr-21
286,01:04.1,05:50.5,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,42614,Customer,1970,0,Apr-21
846,03:17.7,17:23.7,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,39661,Customer,1970,0,Apr-21
666,19:48.8,30:54.8,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,46340,Subscriber,1971,2,Apr-21
1921,20:49.9,52:51.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42614,Customer,1970,0,Apr-21
479,24:03.6,32:03.1,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,42370,Customer,1970,0,Apr-21
282,29:19.5,34:02.1,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,42206,Customer,1970,0,Apr-21
1808,34:01.7,04:10.3,3679,Bergen Ave,40.72210379,-74.071455,3198,Heights Elevator,40.74871595,-74.0404433,46926,Customer,1970,0,Apr-21
1533,36:41.1,02:15.1,3267,Morris Canal,40.71241882,-74.03852552,3203,Hamilton Park,40.72759597,-74.04424731,44556,Customer,1970,0,Apr-21
695,36:50.3,48:25.3,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,41696,Customer,1970,0,Apr-21
806,39:35.4,53:02.0,3276,Marin Light Rail,40.71458404,-74.04281706,3193,Lincoln Park,40.7246051,-74.07840595,43629,Customer,1970,0,Apr-21
525,48:06.4,56:51.8,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,31661,Customer,1970,0,Apr-21
183,56:06.3,59:10.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29143,Customer,1970,0,Apr-21
530,57:08.9,05:59.4,3212,Christ Hospital,40.73478582,-74.05044364,3203,Hamilton Park,40.72759597,-74.04424731,39329,Customer,1970,0,Apr-21
533,00:28.5,09:22.0,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,31966,Customer,1970,0,Apr-21
371,01:35.7,07:47.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42161,Customer,1970,0,Apr-21
843,03:18.1,17:21.3,3214,Essex Light Rail,40.7127742,-74.0364857,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,38470,Subscriber,1991,1,Apr-21
797,05:44.5,19:01.7,3267,Morris Canal,40.71241882,-74.03852552,3269,Brunswick & 6th,40.72601173,-74.05038893,48753,Customer,1970,0,Apr-21
4554,12:38.4,28:33.0,3187,Warren St,40.7211236,-74.03805095,3193,Lincoln Park,40.7246051,-74.07840595,39391,Customer,1970,0,Apr-21
4545,12:43.3,28:28.9,3187,Warren St,40.7211236,-74.03805095,3193,Lincoln Park,40.7246051,-74.07840595,42470,Customer,1970,0,Apr-21
380,16:43.9,23:04.5,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3269,Brunswick & 6th,40.72601173,-74.05038893,44403,Customer,1970,0,Apr-21
440,23:08.0,30:28.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3483,Montgomery St,40.71942,-74.05099,42293,Customer,1970,0,Apr-21
311,28:45.0,33:56.6,3280,Astor Place,40.7192822,-74.07126188,3678,Fairmount Ave,40.72572614,-74.07195926,46935,Customer,1970,0,Apr-21
180,40:55.7,43:56.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,44422,Customer,1970,0,Apr-21
337,42:12.9,47:50.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,42213,Customer,1970,0,Apr-21
389,45:04.6,51:34.0,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42837,Customer,1970,0,Apr-21
206,50:27.9,53:54.4,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,28874,Customer,1970,0,Apr-21
213,56:35.9,00:09.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,45091,Customer,1970,0,Apr-21
1812,06:47.4,36:59.8,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,44316,Customer,1970,0,Apr-21
453,06:54.2,14:27.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3202,Newport PATH,40.7272235,-74.0337589,41618,Customer,1970,0,Apr-21
402,07:46.2,14:28.6,3185,City Hall,40.7177325,-74.043845,3639,Harborside,40.7192517,-74.034234,34964,Customer,1970,0,Apr-21
628,13:48.0,24:16.2,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,43236,Customer,1970,0,Apr-21
704,14:10.5,25:54.6,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,42422,Customer,1970,0,Apr-21
681,17:26.0,28:48.0,3211,Newark Ave,40.72152515,-74.04630454,3199,Newport Pkwy,40.7287448,-74.0321082,38533,Customer,1970,0,Apr-21
6677,27:53.3,19:10.6,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,44241,Customer,1994,1,Apr-21
1849,28:22.7,59:12.2,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,44394,Customer,1970,0,Apr-21
1863,28:26.8,59:30.4,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,42456,Customer,1970,0,Apr-21
642,30:21.1,41:03.4,3681,Grand St,40.71517768,-74.03768331,3209,Brunswick St,40.7241765,-74.0506564,29913,Subscriber,1985,2,Apr-21
622,30:44.2,41:07.0,3681,Grand St,40.71517768,-74.03768331,3209,Brunswick St,40.7241765,-74.0506564,39740,Customer,1970,0,Apr-21
206,31:59.7,35:26.4,3639,Harborside,40.7192517,-74.034234,3275,Columbus Drive,40.7183552,-74.03891444,34964,Customer,1970,0,Apr-21
1779,39:07.3,08:47.3,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42331,Subscriber,1987,1,Apr-21
229,41:56.4,45:46.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3272,Jersey & 3rd,40.72333159,-74.04595256,44452,Customer,1970,0,Apr-21
222,42:03.9,45:45.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3272,Jersey & 3rd,40.72333159,-74.04595256,48753,Subscriber,1970,1,Apr-21
2927,42:37.5,31:24.6,3210,Pershing Field,40.74267714,-74.05178863,3194,McGinley Square,40.72533993,-74.06762213,42191,Customer,1970,0,Apr-21
2769,45:17.0,31:26.5,3210,Pershing Field,40.74267714,-74.05178863,3194,McGinley Square,40.72533993,-74.06762213,44710,Customer,1970,0,Apr-21
336,45:19.7,50:55.9,3681,Grand St,40.71517768,-74.03768331,3639,Harborside,40.7192517,-74.034234,32531,Customer,1970,0,Apr-21
1117,47:39.7,06:17.1,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42837,Customer,1970,0,Apr-21
120,51:06.0,53:06.9,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,42311,Customer,1970,0,Apr-21
1873,53:39.5,24:52.5,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,42423,Customer,1970,0,Apr-21
145,55:54.0,58:19.4,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,40925,Customer,1970,0,Apr-21
479,56:10.2,04:09.6,3681,Grand St,40.71517768,-74.03768331,3276,Marin Light Rail,40.71458404,-74.04281706,38515,Customer,1970,0,Apr-21
282,57:48.6,02:31.5,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,21488,Subscriber,1983,1,Apr-21
1913,57:49.3,29:42.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,19209,Customer,1970,0,Apr-21
1869,57:57.1,29:06.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42614,Customer,1970,0,Apr-21
937,59:09.7,14:46.9,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,29387,Customer,1970,0,Apr-21
1083,00:06.3,18:10.0,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,39329,Subscriber,1976,1,Apr-21
527,00:33.6,09:20.9,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,40464,Customer,1970,0,Apr-21
580,05:53.1,15:33.2,3196,Riverview Park,40.7443187,-74.0439909,3211,Newark Ave,40.72152515,-74.04630454,34333,Customer,1970,0,Apr-21
287,10:08.9,14:56.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,27577,Customer,1970,0,Apr-21
611,13:16.8,23:28.7,3681,Grand St,40.71517768,-74.03768331,3199,Newport Pkwy,40.7287448,-74.0321082,44744,Customer,1970,0,Apr-21
678,19:29.2,30:48.0,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3214,Essex Light Rail,40.7127742,-74.0364857,44376,Subscriber,1991,1,Apr-21
505,27:09.8,35:35.3,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,31966,Customer,1970,0,Apr-21
234,27:30.8,31:25.0,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,33859,Customer,1970,0,Apr-21
478,30:01.4,37:59.7,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978,-74.04963791,44664,Customer,1970,0,Apr-21
1191,30:47.0,50:38.6,3211,Newark Ave,40.72152515,-74.04630454,3198,Heights Elevator,40.74871595,-74.0404433,27705,Customer,1970,0,Apr-21
1315,30:52.2,52:47.2,3280,Astor Place,40.7192822,-74.07126188,3275,Columbus Drive,40.7183552,-74.03891444,42527,Subscriber,1960,1,Apr-21
919,34:28.3,49:48.0,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42331,Subscriber,1979,1,Apr-21
812,35:54.1,49:26.9,3193,Lincoln Park,40.7246051,-74.07840595,3276,Marin Light Rail,40.71458404,-74.04281706,43629,Customer,1970,0,Apr-21
387,36:42.4,43:10.4,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,45343,Subscriber,1984,2,Apr-21
818,40:16.2,53:55.0,3639,Harborside,40.7192517,-74.034234,3194,McGinley Square,40.72533993,-74.06762213,45372,Customer,1970,0,Apr-21
1061,45:39.4,03:21.2,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,38515,Customer,1970,0,Apr-21
848,46:19.1,00:27.6,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,48739,Subscriber,1996,2,Apr-21
789,47:46.0,00:55.4,3196,Riverview Park,40.7443187,-74.0439909,3211,Newark Ave,40.72152515,-74.04630454,42450,Customer,1970,0,Apr-21
1429,52:48.7,16:38.2,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,15377,Customer,1970,0,Apr-21
262,54:17.0,58:39.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,44403,Subscriber,1991,1,Apr-21
2418,55:50.6,36:08.7,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,39391,Customer,1970,0,Apr-21
2487,55:54.9,37:22.4,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,46220,Customer,1970,0,Apr-21
131,58:57.7,01:08.8,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,45255,Customer,1970,0,Apr-21
1160,00:13.3,19:33.9,3214,Essex Light Rail,40.7127742,-74.0364857,3187,Warren St,40.7211236,-74.03805095,45940,Subscriber,1979,1,Apr-21
84,06:04.8,07:29.3,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,38515,Customer,1970,0,Apr-21
2333,08:01.9,46:55.6,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42150,Customer,1970,0,Apr-21
90,08:30.7,10:01.1,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,43629,Customer,1970,0,Apr-21
656,12:16.6,23:12.8,3214,Essex Light Rail,40.7127742,-74.0364857,3211,Newark Ave,40.72152515,-74.04630454,42674,Customer,1970,0,Apr-21
660,12:18.4,23:19.0,3214,Essex Light Rail,40.7127742,-74.0364857,3211,Newark Ave,40.72152515,-74.04630454,44721,Subscriber,1976,2,Apr-21
115,12:22.1,14:18.0,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,38515,Customer,1970,0,Apr-21
1335,13:21.5,35:37.4,3211,Newark Ave,40.72152515,-74.04630454,3194,McGinley Square,40.72533993,-74.06762213,42481,Subscriber,1960,1,Apr-21
2063,15:12.3,49:35.7,3681,Grand St,40.71517768,-74.03768331,3192,Liberty Light Rail,40.7112423,-74.0557013,44723,Subscriber,1957,1,Apr-21
2362,15:20.3,54:42.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3272,Jersey & 3rd,40.72333159,-74.04595256,33321,Customer,1970,0,Apr-21
2024,15:54.4,49:38.7,3681,Grand St,40.71517768,-74.03768331,3192,Liberty Light Rail,40.7112423,-74.0557013,31244,Subscriber,1956,1,Apr-21
4379,18:56.1,31:56.0,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,44380,Customer,1970,0,Apr-21
510,20:45.1,29:15.2,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,45255,Customer,1970,0,Apr-21
209,21:08.6,24:37.7,3481,York St,40.71649,-74.04105,3187,Warren St,40.7211236,-74.03805095,43139,Customer,1970,0,Apr-21
1203,23:32.2,43:35.5,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,30021,Customer,1970,0,Apr-21
3549,25:09.8,24:19.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3272,Jersey & 3rd,40.72333159,-74.04595256,48753,Customer,1970,0,Apr-21
449,25:19.0,32:48.5,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,21488,Subscriber,1994,1,Apr-21
876,26:21.6,40:57.8,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,44744,Customer,1970,0,Apr-21
415,27:18.8,34:13.9,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,44785,Subscriber,1973,1,Apr-21
3136,27:47.4,20:03.5,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,43629,Customer,1970,0,Apr-21
236,28:12.7,32:09.0,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,42422,Customer,1970,0,Apr-21
1386,31:32.3,54:38.7,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.7287448,-74.0321082,38515,Customer,1970,0,Apr-21
1593,33:00.7,59:34.7,3199,Newport Pkwy,40.7287448,-74.0321082,3220,5 Corners Library,40.73496102,-74.05950308,38533,Customer,1970,0,Apr-21
1584,33:33.4,59:57.7,3199,Newport Pkwy,40.7287448,-74.0321082,3220,5 Corners Library,40.73496102,-74.05950308,42837,Customer,1970,0,Apr-21
553,35:27.8,44:41.1,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,42456,Customer,1970,0,Apr-21
539,35:29.3,44:29.0,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,40866,Customer,1970,0,Apr-21
338,41:32.2,47:11.2,3194,McGinley Square,40.72533993,-74.06762213,3280,Astor Place,40.7192822,-74.07126188,42481,Subscriber,1960,1,Apr-21
1263,43:00.1,04:04.0,3273,Manila & 1st,40.72165072,-74.04288411,3278,Monmouth and 6th,40.72568548,-74.04879034,32575,Customer,1970,0,Apr-21
2178,43:17.8,19:36.0,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,46935,Customer,1970,0,Apr-21
648,44:22.9,55:11.3,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,44664,Customer,1970,0,Apr-21
3789,46:43.8,49:53.4,3280,Astor Place,40.7192822,-74.07126188,3280,Astor Place,40.7192822,-74.07126188,43824,Customer,1970,0,Apr-21
470,47:14.6,55:05.2,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,44358,Customer,1970,0,Apr-21
2946,48:03.4,37:10.1,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,40709,Subscriber,1960,1,Apr-21
1726,49:21.4,18:07.4,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,44920,Customer,1970,0,Apr-21
663,50:01.4,01:05.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3276,Marin Light Rail,40.71458404,-74.04281706,45255,Subscriber,1956,1,Apr-21
646,50:17.5,01:03.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3276,Marin Light Rail,40.71458404,-74.04281706,42614,Subscriber,1957,1,Apr-21
721,51:21.4,03:23.2,3185,City Hall,40.7177325,-74.043845,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,33959,Subscriber,1994,1,Apr-21
201,55:30.4,58:52.3,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,31321,Customer,1970,0,Apr-21
1594,57:57.9,24:32.6,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,31496,Customer,1970,0,Apr-21
835,59:16.4,13:12.1,3211,Newark Ave,40.72152515,-74.04630454,3196,Riverview Park,40.7443187,-74.0439909,34333,Customer,1970,0,Apr-21
737,59:52.9,12:10.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3270,Jersey & 6th St,40.72528911,-74.04557168,32526,Customer,1970,0,Apr-21
1168,00:24.1,19:52.2,3199,Newport Pkwy,40.7287448,-74.0321082,3211,Newark Ave,40.72152515,-74.04630454,44241,Subscriber,1960,2,Apr-21
406,00:33.1,07:19.9,3187,Warren St,40.7211236,-74.03805095,3267,Morris Canal,40.71241882,-74.03852552,44744,Customer,1970,0,Apr-21
513,05:07.9,13:41.9,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,44785,Subscriber,1973,1,Apr-21
1386,05:23.4,28:30.3,3276,Marin Light Rail,40.71458404,-74.04281706,3678,Fairmount Ave,40.72572614,-74.07195926,42614,Customer,1970,0,Apr-21
168,06:08.3,08:56.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3211,Newark Ave,40.72152515,-74.04630454,39329,Customer,1970,0,Apr-21
926,06:14.0,21:40.9,3202,Newport PATH,40.7272235,-74.0337589,3681,Grand St,40.71517768,-74.03768331,45343,Customer,1970,0,Apr-21
861,06:41.3,21:02.5,3202,Newport PATH,40.7272235,-74.0337589,3681,Grand St,40.71517768,-74.03768331,41618,Customer,1970,0,Apr-21
151,07:45.5,10:17.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3211,Newark Ave,40.72152515,-74.04630454,45281,Customer,1970,0,Apr-21
363,10:53.8,16:57.3,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,44710,Customer,1970,0,Apr-21
289,11:11.3,16:00.9,3184,Paulus Hook,40.7141454,-74.0335519,3639,Harborside,40.7192517,-74.034234,42422,Customer,1970,0,Apr-21
714,12:22.6,24:17.4,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,42160,Customer,1970,0,Apr-21
1446,12:24.1,36:30.7,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,28433,Customer,1970,0,Apr-21
1406,12:49.0,36:15.2,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42456,Customer,1970,0,Apr-21
1423,12:57.8,36:41.5,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42452,Customer,1970,0,Apr-21
